Ciudad;Lugar;Cliente;Vendedor;Territorio;Socio;Ventas;Cantidad;Producto;Fecha;Precio_Unitario;Nivel_Venta
Piura;Peru;CORPORACION LINDLEY S.A.;Nora;Sur;Ringo;61730;29;Accesorios;25/03/2016;2128,62069;Bajo
Piura;Peru;Grandes Montañas;Maria;Norte;Ringo;244178;21;Viajes;31/03/2016;11627,52381;Alta
Piura;Peru;Operadores de Gas;Nora;Sur;John;147047;33;Juguetes;01/03/2016;4455,969697;Media
Piura;Peru;Seguros Positivos;Nora;Sur;Ringo;180690;32;Electrodomesticos;01/03/2016;5646,5625;Media
Lima;Peru;Banco Inca;Victor;Norte;Ringo;214986;19;Viajes;27/05/2016;11315,05263;Alta
Trujillo;Peru;HAUG S.A.;Rosa;Sur;Ringo;237694;30;Accesorios;01/05/2016;7923,133333;Alta
Huancayo;Peru;HAUG S.A.;Rosa;Sur;Ringo;135816;18;Electrodomesticos;01/05/2016;7545,333333;Media
Loreto;Peru;Electro Este;Nora;Sur;Ringo;198335;23;Accesorios;01/05/2016;8623,26087;Media
Loreto;Peru;Electro Este;Nora;Sur;Ringo;216752;24;Accesorios;01/05/2016;9031,333333;Alta
Loreto;Peru;HAUG S.A.;Rosa;Sur;Ringo;225035;21;Juguetes;01/05/2016;10715,95238;Alta
Loreto;Peru;Electro Este;Nora;Sur;Ringo;60671;22;Calzado;01/05/2016;2757,772727;Bajo
Loreto;Peru;HAUG S.A.;Rosa;Sur;Ringo;95869;33;Accesorios;01/05/2016;2905,121212;Bajo
Loreto;Peru;Eckerd Peru, S.A.;Victor;Norte;Ringo;168365;30;Viajes;24/05/2016;5612,166667;Media
Loreto;Peru;Electro Este;Nora;Sur;Ringo;148772;19;Accesorios;01/05/2016;7830,105263;Media
Loreto;Peru;HAUG S.A.;Rosa;Sur;Ringo;57931;40;Juguetes;01/05/2016;1448,275;Bajo
Arequipa;Peru;Electro Este;Nora;Sur;Ringo;192702;41;Accesorios;01/05/2016;4700,04878;Media
Arequipa;Peru;Electro Este;Nora;Sur;Ringo;127812;29;Juguetes;01/05/2016;4407,310345;Media
Arequipa;Peru;Electro Este;Nora;Sur;Ringo;94571;42;Accesorios;01/05/2016;2251,690476;Bajo
Arequipa;Peru;Electro Este;Nora;Sur;Ringo;202782;37;Accesorios;01/05/2016;5480,594595;Alta
Arequipa;Peru;Servicios Generales;Victor;Norte;Ringo;148894;34;Viajes;27/05/2016;4379,235294;Media
Cusco;Peru;Electro Este;Nora;Sur;Ringo;82666;27;Juguetes;01/05/2016;3061,703704;Bajo
Cusco;Peru;HAUG S.A.;Rosa;Sur;Ringo;236895;20;Juguetes;01/05/2016;11844,75;Alta
Cusco;Peru;Banco Inca;Victor;Norte;Ringo;227528;30;Juguetes;31/05/2016;7584,266667;Alta
Cusco;Peru;Electro Este;Nora;Sur;Ringo;236419;23;Juguetes;01/05/2016;10279,08696;Alta
Cusco;Peru;Profuturo AFP;Victor;Norte;Ringo;167326;37;Viajes;19/05/2016;4522,324324;Media
Cajamarca;Peru;HAUG S.A.;Rosa;Sur;Ringo;56636;33;Accesorios;01/05/2016;1716,242424;Bajo
Cajamarca;Peru;Gloria;Victor;Norte;Ringo;74466;21;Viajes;27/05/2016;3546;Bajo
Piura;Peru;Electro Este;Nora;Sur;Ringo;139098;35;Juguetes;01/05/2016;3974,228571;Media
Piura;Peru;Banco Inca;Victor;Norte;Ringo;178143;37;Juguetes;31/05/2016;4814,675676;Media
Piura;Peru;Profuturo AFP;Victor;Norte;Ringo;167348;39;Viajes;27/05/2016;4290,974359;Media
Lima;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;George;129917;33;Juguetes;27/11/2015;3936,878788;Media
Lima;Peru;Gloria;Rosa;Sur;Ringo;180074;37;Electrodomesticos;30/11/2015;4866,864865;Media
Huancayo;Peru;Plasticos SAC;Edwin;Sur;John;235799;23;Juguetes;01/11/2015;10252,13043;Alta
Huancayo;Peru;Fabrica de Software;Edwin;Norte;Ringo;127126;23;Accesorios;01/11/2015;5527,217391;Media
Loreto;Peru;SCOTIABANK PERU;Victor;Norte;Ringo;173340;16;Accesorios;30/11/2015;10833,75;Media
Loreto;Peru;Plasticos SAC;Edwin;Sur;John;62580;16;Juguetes;01/11/2015;3911,25;Bajo
Loreto;Peru;Fabrica de Software;Edwin;Norte;Ringo;116079;41;Accesorios;01/11/2015;2831,195122;Media
Loreto;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;George;147784;16;Accesorios;27/11/2015;9236,5;Media
Loreto;Peru;LINEA AMARILLA S.A.C.;Marco;Sur;George;145360;34;Accesorios;02/11/2015;4275,294118;Media
Loreto;Peru;Fabrica de Software;Edwin;Norte;Ringo;62223;24;Accesorios;01/11/2015;2592,625;Bajo
Loreto;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;George;177809;30;Accesorios;27/11/2015;5926,966667;Media
Loreto;Peru;Banco Inca;Victor;Norte;Ringo;78315;21;Juguetes;30/11/2015;3729,285714;Bajo
Loreto;Peru;Fabrica de Software;Edwin;Norte;Ringo;69046;35;Calzado;01/11/2015;1972,742857;Bajo
Loreto;Peru;Fabrica de Software;Edwin;Norte;Ringo;163488;40;Accesorios;01/11/2015;4087,2;Media
Arequipa;Peru;Fabrica de Software;Edwin;Norte;Ringo;185348;40;Accesorios;01/11/2015;4633,7;Media
Arequipa;Peru;Fabrica de Software;Edwin;Norte;Ringo;117329;19;Juguetes;01/11/2015;6175,210526;Media
Arequipa;Peru;Plasticos SAC;Edwin;Sur;Ringo;60050;30;Electrodomesticos;30/11/2015;2001,666667;Bajo
Arequipa;Peru;Plasticos SAC;Edwin;Sur;John;92225;42;Electrodomesticos;01/11/2015;2195,833333;Bajo
Arequipa;Peru;SCOTIABANK PERU;Edwin;Norte;Ringo;198207;40;Calzado;30/11/2015;4955,175;Media
Arequipa;Peru;LA ARENA S.A.;Edwin;Sur;Ringo;198864;30;Electrodomesticos;30/11/2015;6628,8;Media
Arequipa;Peru;Fabrica de Software;Edwin;Norte;Ringo;185665;26;Accesorios;01/11/2015;7140,961538;Media
Arequipa;Peru;Plasticos SAC;Edwin;Sur;Ringo;58494;41;Electrodomesticos;01/11/2015;1426,682927;Bajo
Arequipa;Peru;Plasticos SAC;Edwin;Sur;John;77687;33;Juguetes;01/11/2015;2354,151515;Bajo
Arequipa;Peru;RIMAC Corp;Victor;Norte;Ringo;183572;42;Accesorios;27/11/2015;4370,761905;Media
Arequipa;Peru;Fabrica de Software;Edwin;Norte;Ringo;192186;40;Juguetes;01/11/2015;4804,65;Media
Cusco;Peru;Plasticos SAC;Edwin;Sur;John;169065;19;Accesorios;01/11/2015;8898,157895;Media
Cusco;Peru;Fabrica de Software;Edwin;Norte;Ringo;106154;42;Accesorios;01/11/2015;2527,47619;Media
Cusco;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;George;99706;26;Accesorios;27/11/2015;3834,846154;Bajo
Cusco;Peru;Grandes Montañas;Edwin;Norte;Ringo;228631;15;Juguetes;30/11/2015;15242,06667;Alta
Cajamarca;Peru;Radios Unidos por el pais;Edwin;Sur;Ringo;57810;30;Electrodomesticos;27/11/2015;1927;Bajo
Cajamarca;Peru;CIA INDUSTRIAL NUEVO MUNDO S.A.;Nadia;Sur;Ringo;161757;34;Electrodomesticos;25/11/2015;4757,558824;Media
Cajamarca;Peru;SCOTIABANK PERU;Victor;Norte;Ringo;234845;24;Accesorios;30/11/2015;9785,208333;Alta
Piura;Peru;SCOTIABANK PERU;Edwin;Norte;Ringo;73039;34;Juguetes;30/11/2015;2148,205882;Bajo
Piura;Peru;Plasticos SAC;Edwin;Sur;John;70112;22;Juguetes;26/11/2015;3186,909091;Bajo
Piura;Peru;Fabrica de Software;Edwin;Norte;Ringo;123591;36;Juguetes;01/11/2015;3433,083333;Media
Piura;Peru;SCOTIABANK PERU;Edwin;Norte;Ringo;51345;16;Calzado;30/11/2015;3209,0625;Bajo
Piura;Peru;LINEA AMARILLA S.A.C.;Marco;Sur;George;245032;30;Accesorios;02/11/2015;8167,733333;Alta
Trujillo;Peru;Lima Airport Partner;Nora;Sur;George;196892;16;Juguetes;30/10/2015;12305,75;Media
Trujillo;Peru;Lima Airport Partner;Nora;Sur;George;101165;26;Accesorios;30/10/2015;3890,961538;Media
Huancayo;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;Ringo;137994;18;Juguetes;23/10/2015;7666,333333;Media
Huancayo;Peru;LAIVE S.A.;Edwin;Sur;Paul;155581;26;Accesorios;26/10/2015;5983,884615;Media
Huancayo;Peru;Ferrocarriles Centrales;Nadia;Sur;Ringo;75064;29;Accesorios;01/10/2015;2588,413793;Bajo
Huancayo;Peru;PANA AUTOS S.A.;Edwin;Sur;Ringo;57247;23;Juguetes;31/10/2015;2489;Bajo
Huancayo;Peru;Lima Airport Partner;Nora;Sur;George;203539;39;Accesorios;30/10/2015;5218,948718;Alta
Huancayo;Peru;Maquillajes Unidos;Victor;Norte;Ringo;100741;26;Accesorios;29/10/2015;3874,653846;Media
Huancayo;Peru;SGS del Peru, S.A.C;Marco;Sur;John;150801;15;Electrodomesticos;30/10/2015;10053,4;Media
Huancayo;Peru;Mina Linda Gente;Edwin;Sur;Ringo;85371;29;Electrodomesticos;14/10/2015;2943,827586;Bajo
Loreto;Peru;TELCO Internacional;Rosa;Sur;John;155728;21;Electrodomesticos;15/10/2015;7415,619048;Media
Loreto;Peru;Maquillajes Unidos;Victor;Norte;Ringo;180268;39;Juguetes;29/10/2015;4622,25641;Media
Loreto;Peru;RIMAC Corp;Victor;Norte;John;137070;20;Accesorios;30/10/2015;6853,5;Media
Loreto;Peru;Ferrocarriles Centrales;Nadia;Sur;Ringo;190459;34;Accesorios;01/10/2015;5601,735294;Media
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;187861;42;Juguetes;30/10/2015;4472,880952;Media
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;115051;17;Electrodomesticos;30/10/2015;6767,705882;Media
Loreto;Peru;Asociacion de Fondos de Pensiones;Nadia;Sur;Ringo;75445;32;Electrodomesticos;15/10/2015;2357,65625;Bajo
Loreto;Peru;Servicios Generales;Edwin;Norte;Ringo;212526;41;Juguetes;30/10/2015;5183,560976;Alta
Loreto;Peru;Sociedad de Mineria Nueva;Rosa;Sur;John;233126;23;Electrodomesticos;15/10/2015;10135,91304;Alta
Loreto;Peru;Radios Unidos por el pais;Rosa;Sur;Ringo;53775;15;Calzado;15/10/2015;3585;Bajo
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;103188;32;Accesorios;30/10/2015;3224,625;Media
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;80767;25;Accesorios;30/10/2015;3230,68;Bajo
Loreto;Peru;Banco Egipcio Nacional;Maria;Norte;Ringo;171381;15;Viajes;15/10/2015;11425,4;Media
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;224177;24;Juguetes;30/10/2015;9340,708333;Alta
Loreto;Peru;Lima Airport Partner;Nora;Sur;George;59830;20;Accesorios;30/10/2015;2991,5;Bajo
Loreto;Peru;Unique, S.A.;Edwin;Norte;Ringo;53496;21;Calzado;30/10/2015;2547,428571;Bajo
Arequipa;Peru;Sociedad de Mineria Nueva;Nadia;Sur;Ringo;230086;28;Electrodomesticos;30/10/2015;8217,357143;Alta
Arequipa;Peru;Lima Airport Partner;Nora;Sur;George;66815;29;Accesorios;30/10/2015;2303,965517;Bajo
Arequipa;Peru;Lima Airport Partner;Nora;Sur;George;119431;34;Electrodomesticos;30/10/2015;3512,676471;Media
Arequipa;Peru;Lima Airport Partner;Nora;Sur;George;125421;30;Accesorios;30/10/2015;4180,7;Media
Arequipa;Peru;BOTICAS & SALUD S.A.C.;Nadia;Sur;Ringo;228766;24;Electrodomesticos;15/10/2015;9531,916667;Alta
Arequipa;Peru;Minera Aventurera;Victor;Norte;John;249451;34;Calzado;30/10/2015;7336,794118;Alta
Arequipa;Peru;Fabrica de Software;Nadia;Sur;Ringo;217625;37;Juguetes;30/10/2015;5881,756757;Alta
Arequipa;Peru;Petrobras Energia Peru, S.A.;Nora;Sur;John;131959;23;Juguetes;08/10/2015;5737,347826;Media
Arequipa;Peru;Lima Airport Partner;Nora;Sur;George;205930;38;Accesorios;30/10/2015;5419,210526;Alta
Arequipa;Peru;Ferrocarriles Centrales;Nadia;Sur;Ringo;142568;17;Accesorios;01/10/2015;8386,352941;Media
Arequipa;Peru;Ferrocarriles Centrales;Nadia;Sur;Ringo;150709;30;Electrodomesticos;01/10/2015;5023,633333;Media
Arequipa;Peru;Sociedad de Mineria Nueva;Rosa;Sur;Ringo;105066;39;Electrodomesticos;15/10/2015;2694;Media
Arequipa;Peru;Servicios Generales;Victor;Norte;Ringo;72691;32;Electrodomesticos;30/10/2015;2271,59375;Bajo
Arequipa;Peru;Asociacion de Fondos de Pensiones;Nora;Sur;Ringo;145150;42;Calzado;15/10/2015;3455,952381;Media
Arequipa;Peru;Servicios Generales;Victor;Norte;Ringo;186297;36;Electrodomesticos;30/10/2015;5174,916667;Media
Arequipa;Peru;Neptunia, S.A.;Nadia;Sur;Ringo;169649;28;Electrodomesticos;30/10/2015;6058,892857;Media
Cusco;Peru;Maquillajes Unidos;Victor;Norte;Ringo;114630;15;Juguetes;29/10/2015;7642;Media
Cusco;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;Ringo;150686;26;Juguetes;23/10/2015;5795,615385;Media
Cusco;Peru;RIMAC Corp;Victor;Norte;Ringo;207351;26;Viajes;30/10/2015;7975,038462;Alta
Cusco;Peru;Lima Airport Partner;Nora;Sur;George;215420;33;Juguetes;30/10/2015;6527,878788;Alta
Cusco;Peru;ARPL Tecnologia Industrial S.A.;Marco;Sur;John;216876;33;Electrodomesticos;30/10/2015;6572;Alta
Cusco;Peru;Delosi, S.A.;Edwin;Sur;Ringo;71356;39;Electrodomesticos;15/10/2015;1829,641026;Bajo
Cusco;Peru;Delosi, S.A.;Edwin;Sur;Ringo;160149;27;Electrodomesticos;15/10/2015;5931,444444;Media
Cusco;Peru;Lima Airport Partner;Nora;Sur;George;196395;26;Accesorios;30/10/2015;7553,653846;Media
Cusco;Peru;Banco Interno;Nadia;Sur;Ringo;129885;37;Electrodomesticos;30/10/2015;3510,405405;Media
Cajamarca;Peru;Pluspetrol Peru Corporation, S.A.;Nadia;Sur;Ringo;238764;35;Electrodomesticos;30/10/2015;6821,828571;Alta
Cajamarca;Peru;Periodicos Nuevos;Nadia;Sur;Ringo;157787;25;Viajes;30/10/2015;6311,48;Media
Cajamarca;Peru;TELCO Internacional;Victor;Norte;Ringo;214993;40;Calzado;23/10/2015;5374,825;Alta
Cajamarca;Peru;PANA AUTOS S.A.;Edwin;Sur;Ringo;219452;15;Juguetes;31/10/2015;14630,13333;Alta
Piura;Peru;Banco Egipcio Nacional;Javier;Norte;Ringo;188855;23;Calzado;21/10/2015;8211,086957;Media
Piura;Peru;Lima Airport Partner;Nora;Sur;George;147550;16;Accesorios;30/10/2015;9221,875;Media
Piura;Peru;Lima Airport Partner;Nora;Sur;George;196803;20;Accesorios;30/10/2015;9840,15;Media
Piura;Peru;Grandes Montañas;Edwin;Norte;Ringo;64333;16;Calzado;30/10/2015;4020,8125;Bajo
Piura;Peru;Lima Airport Partner;Nora;Sur;George;96521;24;Juguetes;30/10/2015;4021,708333;Bajo
Piura;Peru;Lima Airport Partner;Nora;Sur;George;174277;38;Electrodomesticos;30/10/2015;4586,236842;Media
Piura;Peru;Ferrocarriles Centrales;Nadia;Sur;Ringo;52880;38;Juguetes;01/10/2015;1391,578947;Bajo
Piura;Peru;Minera de Cobre Supremo;Victor;Norte;Ringo;208373;20;Viajes;23/10/2015;10418,65;Alta
Piura;Peru;Maquillajes Unidos;Victor;Norte;Ringo;88986;33;Accesorios;29/10/2015;2696,545455;Bajo
Piura;Peru;TELCO Internacional;Victor;Norte;Ringo;240673;22;Electrodomesticos;23/10/2015;10939,68182;Alta
Lima;Peru;Tractores Unidos;Rosa;Sur;Ringo;115114;18;Juguetes;30/09/2015;6395,222222;Media
Lima;Peru;Radios Unidos por el pais;Rosa;Sur;John;103657;40;Calzado;30/09/2015;2591,425;Media
Trujillo;Peru;RIMAC Corp;Victor;Norte;John;190412;41;Accesorios;30/09/2015;4644,195122;Media
Trujillo;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;105612;17;Electrodomesticos;30/09/2015;6212,470588;Media
Trujillo;Peru;Automotores Distribuidos;Nora;Sur;Ringo;95576;19;Calzado;30/09/2015;5030,315789;Bajo
Trujillo;Peru;Banco Interno;Edwin;Norte;John;204578;22;Calzado;15/09/2015;9299;Alta
Trujillo;Peru;Banco Maya;Marco;Sur;Ringo;132888;16;Electrodomesticos;30/09/2015;8305,5;Media
Trujillo;Peru;IFH Peru LTD;Marco;Sur;Ringo;170772;25;Juguetes;30/09/2015;6830,88;Media
Trujillo;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;223804;15;Accesorios;17/09/2015;14920,26667;Alta
Trujillo;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;65521;26;Electrodomesticos;17/09/2015;2520,038462;Bajo
Huancayo;Peru;Sodimac Peru, S.A.;Maria;Norte;Ringo;121684;20;Juguetes;30/09/2015;6084,2;Media
Huancayo;Peru;Banco Interno;Edwin;Norte;John;223849;15;Accesorios;15/09/2015;14923,26667;Alta
Huancayo;Peru;Gloria;Rosa;Sur;George;179295;33;Electrodomesticos;30/09/2015;5433,181818;Media
Huancayo;Peru;TELCO Internacional;Victor;Norte;Ringo;233181;19;Calzado;30/09/2015;12272,68421;Alta
Huancayo;Peru;SCOTIABANK PERU;Victor;Norte;Ringo;161549;32;Accesorios;30/09/2015;5048,40625;Media
Huancayo;Peru;Delosi, S.A.;Rosa;Sur;John;132445;26;Calzado;22/09/2015;5094,038462;Media
Huancayo;Peru;IFH Peru LTD;Marco;Sur;Ringo;236889;30;Electrodomesticos;30/09/2015;7896,3;Alta
Huancayo;Peru;Radios Unidos por el pais;Marco;Sur;John;143753;32;Juguetes;23/09/2015;4492,28125;Media
Huancayo;Peru;Banco Maya;Marco;Sur;Ringo;55401;22;Juguetes;16/09/2015;2518,227273;Bajo
Huancayo;Peru;Delosi, S.A.;Marco;Sur;Ringo;152333;32;Accesorios;30/09/2015;4760,40625;Media
Loreto;Peru;Synapsis del Peru;Rosa;Sur;Ringo;238115;38;Electrodomesticos;15/09/2015;6266,184211;Alta
Loreto;Peru;San Martin Inc;Nora;Sur;Ringo;101717;29;Accesorios;01/09/2015;3507,482759;Media
Loreto;Peru;Ajies Rellenos Inc.;Nora;Sur;Ringo;205856;41;Electrodomesticos;24/09/2015;5020,878049;Alta
Loreto;Peru;Banco Interno;Edwin;Norte;John;93389;28;Accesorios;15/09/2015;3335,321429;Bajo
Loreto;Peru;Banco Interno;Edwin;Norte;John;160212;21;Accesorios;15/09/2015;7629,142857;Media
Loreto;Peru;Banco Interno;Edwin;Norte;John;125180;16;Juguetes;15/09/2015;7823,75;Media
Loreto;Peru;Sociedad de Mineria Nueva;Nadia;Sur;George;145196;30;Accesorios;29/09/2015;4839,866667;Media
Loreto;Peru;Radios Unidos por el pais;Rosa;Sur;John;58356;16;Juguetes;29/09/2015;3647,25;Bajo
Loreto;Peru;Minera Aventurera;Victor;Norte;John;197046;28;Accesorios;25/09/2015;7037,357143;Media
Loreto;Peru;Alcaldia Regional;Nora;Sur;John;80082;19;Calzado;23/09/2015;4214,842105;Bajo
Loreto;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;152845;17;Electrodomesticos;25/09/2015;8990,882353;Media
Loreto;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;191117;33;Juguetes;30/09/2015;5791,424242;Media
Loreto;Peru;Delosi, S.A.;Marco;Sur;Ringo;164288;25;Accesorios;30/09/2015;6571,52;Media
Loreto;Peru;Sociedad de Mineria Nueva;Edwin;Sur;George;63188;33;Accesorios;23/09/2015;1914,787879;Bajo
Loreto;Peru;Avalora S.A.C;Nadia;Sur;Ringo;109687;18;Viajes;30/09/2015;6093,722222;Media
Loreto;Peru;Banco Maya;Marco;Sur;Ringo;190056;24;Juguetes;30/09/2015;7919;Media
Loreto;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;114059;42;Accesorios;17/09/2015;2715,690476;Media
Loreto;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;94117;34;Juguetes;17/09/2015;2768,147059;Bajo
Loreto;Peru;Hermes Transportes Blindados S.A.;Marco;Sur;Ringo;193459;30;Juguetes;30/09/2015;6448,633333;Media
Loreto;Peru;IFH Peru LTD;Edwin;Norte;John;198537;25;Calzado;30/09/2015;7941,48;Media
Loreto;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;97698;15;Accesorios;17/09/2015;6513,2;Bajo
Loreto;Peru;COM S.A.;Nora;Sur;Ringo;113698;24;Electrodomesticos;30/09/2015;4737,416667;Media
Loreto;Peru;JJC Contratistas;Nadia;Sur;Ringo;71482;36;Viajes;30/09/2015;1985,611111;Bajo
Loreto;Peru;Hermes Transportes Blindados S.A.;Rosa;Sur;Ringo;245579;32;Accesorios;16/09/2015;7674,34375;Alta
Loreto;Peru;San Martin Inc;Nora;Sur;Ringo;226790;27;Accesorios;01/09/2015;8399,62963;Alta
Loreto;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;209688;29;Accesorios;25/09/2015;7230,62069;Alta
Loreto;Peru;IFH Peru LTD;Maria;Norte;John;91011;29;Accesorios;30/09/2015;3138,310345;Bajo
Loreto;Peru;NEXTEL PERU S.A.;Victor;Norte;John;81190;21;Juguetes;30/09/2015;3866,190476;Bajo
Loreto;Peru;Banco Maya;Marco;Sur;Ringo;138161;28;Accesorios;16/09/2015;4934,321429;Media
Loreto;Peru;Gloria;Rosa;Sur;John;201236;35;Electrodomesticos;30/09/2015;5749,6;Alta
Loreto;Peru;SCOTIABANK PERU;Victor;Norte;Ringo;103222;22;Viajes;28/09/2015;4691,909091;Media
Loreto;Peru;Hermes Transportes Blindados S.A.;Rosa;Sur;Ringo;145586;38;Electrodomesticos;16/09/2015;3831,210526;Media
Loreto;Peru;San Martin Inc;Nora;Sur;Ringo;201274;31;Juguetes;01/09/2015;6492,709677;Alta
Loreto;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;86028;23;Accesorios;17/09/2015;3740,347826;Bajo
Loreto;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;229548;36;Accesorios;17/09/2015;6376,333333;Alta
Loreto;Peru;NEXTEL PERU S.A.;Victor;Norte;John;80726;38;Accesorios;30/09/2015;2124,368421;Bajo
Loreto;Peru;Banco Interno;Edwin;Norte;John;111874;18;Accesorios;15/09/2015;6215,222222;Media
Loreto;Peru;Banco Interno;Edwin;Norte;John;68209;17;Juguetes;15/09/2015;4012,294118;Bajo
Loreto;Peru;INCA TOPS S.A.;Nadia;Sur;Ringo;122294;24;Juguetes;30/09/2015;5095,583333;Media
Loreto;Peru;JJC Contratistas;Nadia;Sur;Ringo;100516;31;Viajes;30/09/2015;3242,451613;Media
Loreto;Peru;CEMENTO SUR S.A.;Rosa;Sur;Ringo;167858;31;Viajes;30/09/2015;5414,774194;Media
Loreto;Peru;Hermes Transportes Blindados S.A.;Rosa;Sur;Ringo;230870;33;Juguetes;16/09/2015;6996,060606;Alta
Loreto;Peru;Banco Interno;Edwin;Norte;John;94014;40;Calzado;15/09/2015;2350,35;Bajo
Loreto;Peru;Banco Interno;Edwin;Norte;John;117686;30;Juguetes;15/09/2015;3922,866667;Media
Loreto;Peru;Sociedad de Mineria Nueva;Edwin;Sur;George;233373;27;Juguetes;23/09/2015;8643,444444;Alta
Arequipa;Peru;Radios Unidos por el pais;Marco;Sur;Ringo;186381;30;Electrodomesticos;09/09/2015;6212,7;Media
Arequipa;Peru;Radios Unidos por el pais;Marco;Sur;John;224371;31;Electrodomesticos;30/09/2015;7237,774194;Alta
Arequipa;Peru;Minera Aventurera;Victor;Norte;John;122115;26;Accesorios;25/09/2015;4696,730769;Media
Arequipa;Peru;DROKASA PERU S.A.;Rosa;Sur;Ringo;60955;36;Juguetes;30/09/2015;1693,194444;Bajo
Arequipa;Peru;San Martin Inc;Nora;Sur;Ringo;151611;37;Electrodomesticos;01/09/2015;4097,594595;Media
Arequipa;Peru;San Martin Inc;Nora;Sur;Ringo;202204;19;Juguetes;01/09/2015;10642,31579;Alta
Arequipa;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;60866;34;Calzado;25/09/2015;1790,176471;Bajo
Arequipa;Peru;Minera Hatun Exitokuna;Nadia;Sur;Ringo;164202;15;Viajes;30/09/2015;10946,8;Media
Arequipa;Peru;Hoteles Corp;Rosa;Sur;Ringo;88652;36;Juguetes;25/09/2015;2462,555556;Bajo
Arequipa;Peru;Hermes Transportes Blindados S.A.;Rosa;Sur;Ringo;110701;42;Accesorios;16/09/2015;2635,738095;Media
Arequipa;Peru;IFH Peru LTD;Marco;Sur;Ringo;234270;18;Accesorios;30/09/2015;13015;Alta
Arequipa;Peru;IFH Peru LTD;Marco;Sur;Ringo;214990;16;Juguetes;30/09/2015;13436,875;Alta
Arequipa;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;123954;29;Accesorios;17/09/2015;4274,275862;Media
Arequipa;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;220017;29;Juguetes;17/09/2015;7586,793103;Alta
Arequipa;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;236382;18;Juguetes;25/09/2015;13132,33333;Alta
Arequipa;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;186013;36;Accesorios;30/09/2015;5167,027778;Media
Arequipa;Peru;Hipermercados Metro S.A;Marco;Sur;Ringo;215494;31;Juguetes;30/09/2015;6951,419355;Alta
Arequipa;Peru;Ajies Rellenos Inc.;Edwin;Norte;John;237620;35;Calzado;30/09/2015;6789,142857;Alta
Arequipa;Peru;Minera de Cobre Supremo;Victor;Norte;Ringo;119452;19;Viajes;25/09/2015;6286,947368;Media
Arequipa;Peru;NEXTEL PERU S.A.;Victor;Norte;John;229038;17;Accesorios;30/09/2015;13472,82353;Alta
Arequipa;Peru;Importaciones D A F T;Marco;Sur;Paul;163268;22;Calzado;30/09/2015;7421,272727;Media
Arequipa;Peru;Gloria;Nora;Sur;John;188040;42;Calzado;25/09/2015;4477,142857;Media
Arequipa;Peru;LA ARENA S.A.;Rosa;Sur;John;56459;40;Electrodomesticos;30/09/2015;1411,475;Bajo
Arequipa;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;139545;26;Juguetes;23/09/2015;5367,115385;Media
Arequipa;Peru;Banco Maya;Marco;Sur;Ringo;177273;19;Accesorios;30/09/2015;9330,157895;Media
Arequipa;Peru;San Martin Inc;Nora;Sur;Ringo;69135;28;Accesorios;01/09/2015;2469,107143;Bajo
Arequipa;Peru;San Martin Inc;Nora;Sur;Ringo;63516;32;Accesorios;01/09/2015;1984,875;Bajo
Arequipa;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;88719;17;Accesorios;17/09/2015;5218,764706;Bajo
Arequipa;Peru;Nissan Maquinarias, S.A.;Marco;Sur;Ringo;246661;18;Accesorios;23/09/2015;13703,38889;Alta
Arequipa;Peru;Pacifico Peruano Suiza;Maria;Norte;Paul;78060;41;Calzado;02/09/2015;1903,902439;Bajo
Arequipa;Peru;Minera Norteña;Marco;Sur;Ringo;97132;38;Accesorios;30/09/2015;2556,105263;Bajo
Arequipa;Peru;Nissan Maquinarias, S.A.;Marco;Sur;Ringo;212403;27;Juguetes;23/09/2015;7866,777778;Alta
